path,status,present_in,missing_from,sha256_by_rom,size_by_rom
/data/ground0.NCGR,all_present_identical,"[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]",[],"{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": ""11c41561e7436491dcfec563b5acdc60ad5a4bbb26ca5b5ead43762eec4c6722"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": ""11c41561e7436491dcfec563b5acdc60ad5a4bbb26ca5b5ead43762eec4c6722"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""11c41561e7436491dcfec563b5acdc60ad5a4bbb26ca5b5ead43762eec4c6722"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""11c41561e7436491dcfec563b5acdc60ad5a4bbb26ca5b5ead43762eec4c6722"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": ""11c41561e7436491dcfec563b5acdc60ad5a4bbb26ca5b5ead43762eec4c6722""}","{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": 32816, ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": 32816, ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 32816, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 32816, ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": 32816}"
/data/ground0.NCLR,all_present_identical,"[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]",[],"{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": ""35263e138d7e792ea5509bacd9c44e25e77028dbbccf39b48f76a5249d5b3e0a"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": ""35263e138d7e792ea5509bacd9c44e25e77028dbbccf39b48f76a5249d5b3e0a"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""35263e138d7e792ea5509bacd9c44e25e77028dbbccf39b48f76a5249d5b3e0a"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""35263e138d7e792ea5509bacd9c44e25e77028dbbccf39b48f76a5249d5b3e0a"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": ""35263e138d7e792ea5509bacd9c44e25e77028dbbccf39b48f76a5249d5b3e0a""}","{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": 552, ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": 552, ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 552, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 552, ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": 552}"
/data/ground0.NSCR,all_present_identical,"[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]",[],"{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": ""3ab3b003d343c067cc9b3e9c45fdd2ebe2ff4d8e4d2fe0a2bab0cbc4d028b16a"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": ""3ab3b003d343c067cc9b3e9c45fdd2ebe2ff4d8e4d2fe0a2bab0cbc4d028b16a"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""3ab3b003d343c067cc9b3e9c45fdd2ebe2ff4d8e4d2fe0a2bab0cbc4d028b16a"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""3ab3b003d343c067cc9b3e9c45fdd2ebe2ff4d8e4d2fe0a2bab0cbc4d028b16a"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": ""3ab3b003d343c067cc9b3e9c45fdd2ebe2ff4d8e4d2fe0a2bab0cbc4d028b16a""}","{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": 2084, ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": 2084, ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 2084, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 2084, ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": 2084}"
/data/guru2.narc,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""8c3a803c0a2c3d5d5600c5d281df52dca9c39f3225ffac1e5430873cc4a439ba"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""8c3a803c0a2c3d5d5600c5d281df52dca9c39f3225ffac1e5430873cc4a439ba"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": ""8c3a803c0a2c3d5d5600c5d281df52dca9c39f3225ffac1e5430873cc4a439ba""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 191724, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 191724, ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": 191724}"
/data/kemu_itpconv.dat,all_present_identical,"[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]",[],"{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": ""e985fdcdde6952900c40e69ebb53010e24cbb5d7370a604962dc8104fe3d8f18"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": ""e985fdcdde6952900c40e69ebb53010e24cbb5d7370a604962dc8104fe3d8f18"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""e985fdcdde6952900c40e69ebb53010e24cbb5d7370a604962dc8104fe3d8f18"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""e985fdcdde6952900c40e69ebb53010e24cbb5d7370a604962dc8104fe3d8f18"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": ""e985fdcdde6952900c40e69ebb53010e24cbb5d7370a604962dc8104fe3d8f18""}","{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": 20, ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": 20, ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 20, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 20, ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": 20}"
/data/kowaza.narc,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""dae7d12bc41dc176ac30700e53dd03ea42da4a20d61745d8b02b80ab2e62a3a2"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""dae7d12bc41dc176ac30700e53dd03ea42da4a20d61745d8b02b80ab2e62a3a2""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 4152, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 4152}"
/data/lake_anim.nsbtx,all_present_identical,"[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]",[],"{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": ""b474bda5a56416dee86d57f43f17414265e91477b5990b00aa3a6d145d12d4af"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": ""b474bda5a56416dee86d57f43f17414265e91477b5990b00aa3a6d145d12d4af"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""b474bda5a56416dee86d57f43f17414265e91477b5990b00aa3a6d145d12d4af"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""b474bda5a56416dee86d57f43f17414265e91477b5990b00aa3a6d145d12d4af"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": ""b474bda5a56416dee86d57f43f17414265e91477b5990b00aa3a6d145d12d4af""}","{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": 4432, ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": 4432, ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 4432, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 4432, ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": 4432}"
/data/miniasahamabe.nsbtx,all_present_identical,"[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]",[],"{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": ""753ea89fce5bf92a8f65ea5a4d7a90f774fc282f54ea97d999ce9203fde63f36"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": ""753ea89fce5bf92a8f65ea5a4d7a90f774fc282f54ea97d999ce9203fde63f36"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""753ea89fce5bf92a8f65ea5a4d7a90f774fc282f54ea97d999ce9203fde63f36"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""753ea89fce5bf92a8f65ea5a4d7a90f774fc282f54ea97d999ce9203fde63f36"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": ""753ea89fce5bf92a8f65ea5a4d7a90f774fc282f54ea97d999ce9203fde63f36""}","{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": 4488, ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": 4488, ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 4488, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 4488, ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": 4488}"
/data/miniasasea.nsbtx,all_present_identical,"[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]",[],"{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": ""bc976c5218b1ce8561ff47c0a7cac4b560a7128439e2e173f4cba2476f68b3d6"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": ""bc976c5218b1ce8561ff47c0a7cac4b560a7128439e2e173f4cba2476f68b3d6"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""bc976c5218b1ce8561ff47c0a7cac4b560a7128439e2e173f4cba2476f68b3d6"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""bc976c5218b1ce8561ff47c0a7cac4b560a7128439e2e173f4cba2476f68b3d6"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": ""bc976c5218b1ce8561ff47c0a7cac4b560a7128439e2e173f4cba2476f68b3d6""}","{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": 1400, ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": 1400, ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 1400, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 1400, ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": 1400}"
/data/minihamabe.nsbtx,all_present_identical,"[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]",[],"{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": ""cb3d2f02227509848d1623fa39f42bc171c8337da3605a89076a286450a19382"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": ""cb3d2f02227509848d1623fa39f42bc171c8337da3605a89076a286450a19382"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""cb3d2f02227509848d1623fa39f42bc171c8337da3605a89076a286450a19382"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""cb3d2f02227509848d1623fa39f42bc171c8337da3605a89076a286450a19382"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": ""cb3d2f02227509848d1623fa39f42bc171c8337da3605a89076a286450a19382""}","{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": 4488, ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": 4488, ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 4488, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 4488, ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": 4488}"
/data/minimum.nsbtx,all_present_identical,"[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]",[],"{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": ""155a8541e3c57084d98af2463ee9530f9b45bf7bd1e4c403d0e56defa47510b9"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": ""155a8541e3c57084d98af2463ee9530f9b45bf7bd1e4c403d0e56defa47510b9"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""155a8541e3c57084d98af2463ee9530f9b45bf7bd1e4c403d0e56defa47510b9"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""155a8541e3c57084d98af2463ee9530f9b45bf7bd1e4c403d0e56defa47510b9"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": ""155a8541e3c57084d98af2463ee9530f9b45bf7bd1e4c403d0e56defa47510b9""}","{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": 1400, ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": 1400, ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 1400, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 1400, ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": 1400}"
/data/minirhana.nsbtx,all_present_identical,"[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]",[],"{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": ""ebfa325c84a395484192f52d2b103974efdf9c0f27506eee728b8f9409033d23"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": ""ebfa325c84a395484192f52d2b103974efdf9c0f27506eee728b8f9409033d23"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""ebfa325c84a395484192f52d2b103974efdf9c0f27506eee728b8f9409033d23"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""ebfa325c84a395484192f52d2b103974efdf9c0f27506eee728b8f9409033d23"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": ""ebfa325c84a395484192f52d2b103974efdf9c0f27506eee728b8f9409033d23""}","{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": 712, ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": 712, ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 712, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 712, ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": 712}"
/data/mmodel/fldeff.narc,subset_present,"[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","[""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)""]","{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": ""6bd19c67ab558cebe32bfc8c031ff2995ad2f494ff8826eff781cd6a0c24c701"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": ""6bd19c67ab558cebe32bfc8c031ff2995ad2f494ff8826eff781cd6a0c24c701"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": ""881770546967016992de051b06458b2a6599264f2d9c77408aafa8b25c252706""}","{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": 114328, ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": 114328, ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": 320780}"
/data/mmodel/mmodel.narc,subset_present,"[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","[""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)""]","{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": ""888316b815ca5c290cf13865005536cba79ed2ee84982d391cd348a390993bcf"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": ""888316b815ca5c290cf13865005536cba79ed2ee84982d391cd348a390993bcf"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": ""47ca5ab1b49a3f177b2d43e8fbdf05e74172883bc6dd0c648d9f3fb92f5cd224""}","{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": 1213532, ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": 1213532, ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": 1465988}"
/data/mushi/mushi_encount.bin,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""ead5478eb544add6a23aa7aa8a03a6d9fddc27f57e80fbec1e7683c1fa548c27"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""ead5478eb544add6a23aa7aa8a03a6d9fddc27f57e80fbec1e7683c1fa548c27""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 320, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 320}"
/data/mushi/mushi_trainer.bin,subset_present,"[""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)""]","[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""cabb3e1160c4574acc1cf23479a48bf6266ba640da08007d95962b338546736b"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""cabb3e1160c4574acc1cf23479a48bf6266ba640da08007d95962b338546736b""}","{""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 640, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 640}"
/data/namein.narc,subset_present,"[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)""]","[""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)""]","{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": ""7143a5494cdd8f390b60da3dc7cb5ad9577f61dd6b1d27c9f941b4935c4c68f2"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": ""7143a5494cdd8f390b60da3dc7cb5ad9577f61dd6b1d27c9f941b4935c4c68f2""}","{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": 16216, ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": 16216}"
/data/nfont.NCGR,all_present_identical,"[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]",[],"{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": ""e410717b2e20e7480fd141fb3d03cb5da2b3b847f879957466bed40c1b0341b7"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": ""e410717b2e20e7480fd141fb3d03cb5da2b3b847f879957466bed40c1b0341b7"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""e410717b2e20e7480fd141fb3d03cb5da2b3b847f879957466bed40c1b0341b7"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""e410717b2e20e7480fd141fb3d03cb5da2b3b847f879957466bed40c1b0341b7"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": ""e410717b2e20e7480fd141fb3d03cb5da2b3b847f879957466bed40c1b0341b7""}","{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": 32816, ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": 32816, ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 32816, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 32816, ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": 32816}"
/data/nfont.NCLR,all_present_identical,"[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]",[],"{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": ""0bf22d2454070563b5620cee5d7ae0f5a730b26ee5a201cbfd320262972df9b5"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": ""0bf22d2454070563b5620cee5d7ae0f5a730b26ee5a201cbfd320262972df9b5"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""0bf22d2454070563b5620cee5d7ae0f5a730b26ee5a201cbfd320262972df9b5"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""0bf22d2454070563b5620cee5d7ae0f5a730b26ee5a201cbfd320262972df9b5"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": ""0bf22d2454070563b5620cee5d7ae0f5a730b26ee5a201cbfd320262972df9b5""}","{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": 552, ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": 552, ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 552, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 552, ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": 552}"
/data/pc.nsbca,all_present_identical,"[""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)""]",[],"{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": ""7aa84debb0c59cef33397f91465936db833e7f3988665faf4f371d4fbe62c450"", ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": ""7aa84debb0c59cef33397f91465936db833e7f3988665faf4f371d4fbe62c450"", ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": ""7aa84debb0c59cef33397f91465936db833e7f3988665faf4f371d4fbe62c450"", ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": ""7aa84debb0c59cef33397f91465936db833e7f3988665faf4f371d4fbe62c450"", ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": ""7aa84debb0c59cef33397f91465936db833e7f3988665faf4f371d4fbe62c450""}","{""Pokémon Diamond Version (USA, ADAE, header ROM version 5)"": 396, ""Pokémon Pearl Version (USA, APAE, header ROM version 5)"": 396, ""포켓몬스터 소울실버 (Korea, IPGK, header ROM version 0)"": 396, ""포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)"": 396, ""포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)"": 396}"
